arm,scenario,interactions,completed_candidates,positive_candidates,negative_candidates,unknown_candidates,witnessed_root_cells,novel_root_cells
late_checkpoint_192000,exploration_only,7533,139,125,14,0,124,124
late_checkpoint_192000,exploration_only,7632,140,125,15,0,124,124
late_checkpoint_192000,exploration_only,7734,141,125,16,0,124,124
late_checkpoint_192000,exploration_only,7830,142,125,17,0,124,124
late_checkpoint_192000,exploration_only,7910,143,125,18,0,124,124
late_checkpoint_192000,exploration_only,7971,144,125,19,0,124,124
late_checkpoint_192000,exploration_only,8031,145,125,20,0,124,124
late_checkpoint_192000,exploration_only,8084,146,125,21,0,124,124
late_checkpoint_192000,exploration_only,8130,147,125,22,0,124,124
late_checkpoint_192000,exploration_only,8162,148,125,23,0,124,124
late_checkpoint_192000,exploration_only,8176,149,125,24,0,124,124
late_checkpoint_192000,exploration_only,8183,150,125,25,0,124,124
late_checkpoint_192000,exploration_only,8214,151,126,25,0,125,125
late_checkpoint_192000,exploration_only,8247,152,127,25,0,126,126
late_checkpoint_192000,exploration_only,8276,153,128,25,0,127,127
late_checkpoint_192000,exploration_only,8303,154,129,25,0,128,128
late_checkpoint_192000,exploration_only,8329,155,130,25,0,129,129
late_checkpoint_192000,exploration_only,8354,156,131,25,0,130,130
late_checkpoint_192000,exploration_only,8378,157,132,25,0,131,131
late_checkpoint_192000,exploration_only,8402,158,133,25,0,132,132
late_checkpoint_192000,exploration_only,8424,159,134,25,0,133,133
late_checkpoint_192000,exploration_only,8444,160,135,25,0,134,134
late_checkpoint_192000,exploration_only,8462,161,136,25,0,135,135
late_checkpoint_192000,exploration_only,8480,162,137,25,0,136,136
late_checkpoint_192000,exploration_only,8498,163,138,25,0,137,137
late_checkpoint_192000,exploration_only,8514,164,139,25,0,138,138
late_checkpoint_192000,exploration_only,8529,165,140,25,0,139,139
late_checkpoint_192000,exploration_only,8543,166,141,25,0,140,140
late_checkpoint_192000,exploration_only,8557,167,142,25,0,141,141
late_checkpoint_192000,exploration_only,8570,168,143,25,0,142,142
late_checkpoint_192000,exploration_only,8580,169,144,25,0,143,143
late_checkpoint_192000,exploration_only,8589,170,145,25,0,144,144
late_checkpoint_192000,exploration_only,8597,171,146,25,0,145,145
late_checkpoint_192000,exploration_only,8603,172,147,25,0,146,146
late_checkpoint_192000,exploration_only,8608,173,148,25,0,147,147
late_checkpoint_192000,exploration_only,8612,174,149,25,0,148,148
late_checkpoint_192000,exploration_only,8615,175,150,25,0,149,149
late_checkpoint_192000,exploration_only,8616,176,151,25,0,150,150
late_checkpoint_192000,exploration_only,8647,177,152,25,0,151,151
late_checkpoint_192000,exploration_only,8677,178,153,25,0,152,152
late_checkpoint_192000,exploration_only,8839,179,154,25,0,153,153
late_checkpoint_192000,exploration_only,8865,180,155,25,0,154,154
late_checkpoint_192000,exploration_only,8914,181,156,25,0,155,155
late_checkpoint_192000,exploration_only,8937,182,157,25,0,156,156
late_checkpoint_192000,exploration_only,8959,183,158,25,0,157,157
late_checkpoint_192000,exploration_only,8980,184,159,25,0,158,158
late_checkpoint_192000,exploration_only,9000,185,160,25,0,159,159
late_checkpoint_192000,exploration_only,9019,186,161,25,0,160,160
late_checkpoint_192000,exploration_only,9038,187,162,25,0,161,161
late_checkpoint_192000,exploration_only,9055,188,163,25,0,162,162
late_checkpoint_192000,exploration_only,9071,189,164,25,0,163,163
late_checkpoint_192000,exploration_only,9086,190,165,25,0,164,164
late_checkpoint_192000,exploration_only,9100,191,166,25,0,165,165
late_checkpoint_192000,exploration_only,9113,192,167,25,0,166,166
late_checkpoint_192000,exploration_only,9125,193,168,25,0,167,167
late_checkpoint_192000,exploration_only,9136,194,169,25,0,168,168
late_checkpoint_192000,exploration_only,9147,195,170,25,0,169,169
late_checkpoint_192000,exploration_only,9157,196,171,25,0,170,170
late_checkpoint_192000,exploration_only,9165,197,172,25,0,171,171
late_checkpoint_192000,exploration_only,9172,198,173,25,0,172,172
late_checkpoint_192000,exploration_only,9179,199,174,25,0,173,173
late_checkpoint_192000,exploration_only,9184,200,175,25,0,174,174
late_checkpoint_192000,exploration_only,9188,201,176,25,0,175,175
late_checkpoint_192000,exploration_only,9191,202,177,25,0,176,176
late_checkpoint_192000,training_inclusive,0,0,0,0,0,0,0
late_checkpoint_192000,training_inclusive,192629,0,0,0,0,0,0
late_checkpoint_192000,training_inclusive,192731,1,1,0,0,1,1
late_checkpoint_192000,training_inclusive,192806,2,2,0,0,2,2
late_checkpoint_192000,training_inclusive,192870,3,3,0,0,3,3
late_checkpoint_192000,training_inclusive,192938,4,4,0,0,4,4
late_checkpoint_192000,training_inclusive,193011,5,5,0,0,5,5
late_checkpoint_192000,training_inclusive,193036,6,6,0,0,6,6
late_checkpoint_192000,training_inclusive,193103,7,7,0,0,7,7
late_checkpoint_192000,training_inclusive,193126,8,8,0,0,8,8
late_checkpoint_192000,training_inclusive,193147,9,9,0,0,9,9
late_checkpoint_192000,training_inclusive,193166,10,10,0,0,10,10
late_checkpoint_192000,training_inclusive,193259,11,11,0,0,11,11
late_checkpoint_192000,training_inclusive,193342,12,12,0,0,12,12
late_checkpoint_192000,training_inclusive,193413,13,13,0,0,13,13
late_checkpoint_192000,training_inclusive,193495,14,14,0,0,14,14
late_checkpoint_192000,training_inclusive,193566,15,15,0,0,15,15
late_checkpoint_192000,training_inclusive,193577,16,16,0,0,16,16
late_checkpoint_192000,training_inclusive,193587,17,17,0,0,17,17
late_checkpoint_192000,training_inclusive,193597,18,18,0,0,18,18
late_checkpoint_192000,training_inclusive,193605,19,19,0,0,19,19
late_checkpoint_192000,training_inclusive,193612,20,20,0,0,20,20
late_checkpoint_192000,training_inclusive,193618,21,21,0,0,21,21
late_checkpoint_192000,training_inclusive,193623,22,22,0,0,22,22
late_checkpoint_192000,training_inclusive,193627,23,23,0,0,23,23
late_checkpoint_192000,training_inclusive,193630,24,24,0,0,24,24
late_checkpoint_192000,training_inclusive,193632,25,25,0,0,25,25
late_checkpoint_192000,training_inclusive,193739,26,26,0,0,26,26
late_checkpoint_192000,training_inclusive,193773,27,27,0,0,27,27
late_checkpoint_192000,training_inclusive,193803,28,28,0,0,28,28
late_checkpoint_192000,training_inclusive,193832,29,29,0,0,29,29
late_checkpoint_192000,training_inclusive,193862,30,30,0,0,30,30
late_checkpoint_192000,training_inclusive,193889,31,31,0,0,31,31
late_checkpoint_192000,training_inclusive,193914,32,32,0,0,32,32
late_checkpoint_192000,training_inclusive,193938,33,33,0,0,33,33
late_checkpoint_192000,training_inclusive,193962,34,34,0,0,34,34
late_checkpoint_192000,training_inclusive,193983,35,35,0,0,35,35
late_checkpoint_192000,training_inclusive,194003,36,36,0,0,36,36
late_checkpoint_192000,training_inclusive,194022,37,37,0,0,37,37
late_checkpoint_192000,training_inclusive,194040,38,38,0,0,38,38
late_checkpoint_192000,training_inclusive,194057,39,39,0,0,39,39
late_checkpoint_192000,training_inclusive,194072,40,40,0,0,40,40
late_checkpoint_192000,training_inclusive,194086,41,41,0,0,41,41
late_checkpoint_192000,training_inclusive,194099,42,42,0,0,42,42
late_checkpoint_192000,training_inclusive,194111,43,43,0,0,43,43
late_checkpoint_192000,training_inclusive,194124,44,44,0,0,44,44
late_checkpoint_192000,training_inclusive,194134,45,45,0,0,45,45
late_checkpoint_192000,training_inclusive,194142,46,46,0,0,46,46
late_checkpoint_192000,training_inclusive,194150,47,47,0,0,47,47
late_checkpoint_192000,training_inclusive,194157,48,48,0,0,48,48
late_checkpoint_192000,training_inclusive,194163,49,49,0,0,49,49
late_checkpoint_192000,training_inclusive,194168,50,50,0,0,50,50
late_checkpoint_192000,training_inclusive,194170,51,51,0,0,51,51
late_checkpoint_192000,training_inclusive,194173,52,52,0,0,52,52
late_checkpoint_192000,training_inclusive,194174,53,53,0,0,53,53
late_checkpoint_192000,training_inclusive,194207,54,54,0,0,54,54
late_checkpoint_192000,training_inclusive,194239,55,55,0,0,55,55
late_checkpoint_192000,training_inclusive,194301,56,56,0,0,56,56
late_checkpoint_192000,training_inclusive,194390,57,57,0,0,57,57
late_checkpoint_192000,training_inclusive,194471,58,58,0,0,58,58
late_checkpoint_192000,training_inclusive,194549,59,59,0,0,59,59
late_checkpoint_192000,training_inclusive,194624,60,60,0,0,60,60
late_checkpoint_192000,training_inclusive,194696,61,61,0,0,61,61
late_checkpoint_192000,training_inclusive,194766,62,62,0,0,62,62
late_checkpoint_192000,training_inclusive,194833,63,63,0,0,63,63
late_checkpoint_192000,training_inclusive,194894,64,64,0,0,64,64
late_checkpoint_192000,training_inclusive,194950,65,65,0,0,65,65
late_checkpoint_192000,training_inclusive,195002,66,66,0,0,66,66
late_checkpoint_192000,training_inclusive,195013,67,67,0,0,67,67
late_checkpoint_192000,training_inclusive,195022,68,68,0,0,68,68
late_checkpoint_192000,training_inclusive,195030,69,69,0,0,69,69
late_checkpoint_192000,training_inclusive,195037,70,70,0,0,70,70
late_checkpoint_192000,training_inclusive,195043,71,71,0,0,71,71
late_checkpoint_192000,training_inclusive,195048,72,72,0,0,72,72
late_checkpoint_192000,training_inclusive,195052,73,73,0,0,73,73
late_checkpoint_192000,training_inclusive,195055,74,74,0,0,74,74
late_checkpoint_192000,training_inclusive,195057,75,75,0,0,75,75
late_checkpoint_192000,training_inclusive,195058,76,76,0,0,76,76
late_checkpoint_192000,training_inclusive,195088,77,77,0,0,77,77
late_checkpoint_192000,training_inclusive,195164,78,78,0,0,78,78
late_checkpoint_192000,training_inclusive,195231,79,79,0,0,79,79
late_checkpoint_192000,training_inclusive,195345,80,80,0,0,80,80
late_checkpoint_192000,training_inclusive,195461,81,81,0,0,81,81
late_checkpoint_192000,training_inclusive,195485,82,82,0,0,82,82
late_checkpoint_192000,training_inclusive,195508,83,83,0,0,83,83
late_checkpoint_192000,training_inclusive,195603,84,84,0,0,84,84
late_checkpoint_192000,training_inclusive,195694,85,85,0,0,85,85
late_checkpoint_192000,training_inclusive,195774,86,86,0,0,86,86
late_checkpoint_192000,training_inclusive,195852,87,87,0,0,87,87
late_checkpoint_192000,training_inclusive,195920,88,88,0,0,88,88
late_checkpoint_192000,training_inclusive,195987,89,89,0,0,89,89
late_checkpoint_192000,training_inclusive,196050,90,90,0,0,90,90
late_checkpoint_192000,training_inclusive,196113,91,91,0,0,91,91
late_checkpoint_192000,training_inclusive,196122,92,92,0,0,92,92
late_checkpoint_192000,training_inclusive,196130,93,93,0,0,93,93
late_checkpoint_192000,training_inclusive,196137,94,94,0,0,94,94
late_checkpoint_192000,training_inclusive,196144,95,95,0,0,95,95
late_checkpoint_192000,training_inclusive,196149,96,96,0,0,96,96
late_checkpoint_192000,training_inclusive,196153,97,97,0,0,97,97
late_checkpoint_192000,training_inclusive,196157,98,98,0,0,98,98
late_checkpoint_192000,training_inclusive,196160,99,99,0,0,99,99
late_checkpoint_192000,training_inclusive,196161,100,100,0,0,100,100
late_checkpoint_192000,training_inclusive,196228,101,101,0,0,101,101
late_checkpoint_192000,training_inclusive,196301,102,102,0,0,102,102
late_checkpoint_192000,training_inclusive,196366,103,103,0,0,103,103
late_checkpoint_192000,training_inclusive,196469,104,104,0,0,104,104
late_checkpoint_192000,training_inclusive,196568,105,105,0,0,105,105
late_checkpoint_192000,training_inclusive,196660,106,106,0,0,106,106
late_checkpoint_192000,training_inclusive,196765,107,107,0,0,107,107
late_checkpoint_192000,training_inclusive,196852,108,108,0,0,108,108
late_checkpoint_192000,training_inclusive,196934,109,109,0,0,109,109
late_checkpoint_192000,training_inclusive,197012,110,110,0,0,110,110
late_checkpoint_192000,training_inclusive,197083,111,111,0,0,111,111
late_checkpoint_192000,training_inclusive,197150,112,112,0,0,112,112
late_checkpoint_192000,training_inclusive,197214,113,113,0,0,113,113
late_checkpoint_192000,training_inclusive,197273,114,114,0,0,114,114
late_checkpoint_192000,training_inclusive,197283,115,115,0,0,115,115
late_checkpoint_192000,training_inclusive,197292,116,116,0,0,116,116
late_checkpoint_192000,training_inclusive,197300,117,117,0,0,117,117
late_checkpoint_192000,training_inclusive,197306,118,118,0,0,118,118
late_checkpoint_192000,training_inclusive,197311,119,119,0,0,119,119
late_checkpoint_192000,training_inclusive,197315,120,120,0,0,120,120
late_checkpoint_192000,training_inclusive,197318,121,121,0,0,121,121
late_checkpoint_192000,training_inclusive,197320,122,122,0,0,122,122
late_checkpoint_192000,training_inclusive,197350,123,123,0,0,122,122
late_checkpoint_192000,training_inclusive,197422,124,124,0,0,123,123
late_checkpoint_192000,training_inclusive,197484,125,125,0,0,124,124
late_checkpoint_192000,training_inclusive,197722,126,125,1,0,124,124
late_checkpoint_192000,training_inclusive,197953,127,125,2,0,124,124
late_checkpoint_192000,training_inclusive,198166,128,125,3,0,124,124
late_checkpoint_192000,training_inclusive,198366,129,125,4,0,124,124
late_checkpoint_192000,training_inclusive,198559,130,125,5,0,124,124
late_checkpoint_192000,training_inclusive,198739,131,125,6,0,124,124
late_checkpoint_192000,training_inclusive,198913,132,125,7,0,124,124
late_checkpoint_192000,training_inclusive,199074,133,125,8,0,124,124
late_checkpoint_192000,training_inclusive,199225,134,125,9,0,124,124
late_checkpoint_192000,training_inclusive,199367,135,125,10,0,124,124
late_checkpoint_192000,training_inclusive,199500,136,125,11,0,124,124
late_checkpoint_192000,training_inclusive,199629,137,125,12,0,124,124
late_checkpoint_192000,training_inclusive,199739,138,125,13,0,124,124
late_checkpoint_192000,training_inclusive,199840,139,125,14,0,124,124
late_checkpoint_192000,training_inclusive,199939,140,125,15,0,124,124
late_checkpoint_192000,training_inclusive,200041,141,125,16,0,124,124
late_checkpoint_192000,training_inclusive,200137,142,125,17,0,124,124
late_checkpoint_192000,training_inclusive,200217,143,125,18,0,124,124
late_checkpoint_192000,training_inclusive,200278,144,125,19,0,124,124
late_checkpoint_192000,training_inclusive,200338,145,125,20,0,124,124
late_checkpoint_192000,training_inclusive,200391,146,125,21,0,124,124
late_checkpoint_192000,training_inclusive,200437,147,125,22,0,124,124
late_checkpoint_192000,training_inclusive,200469,148,125,23,0,124,124
late_checkpoint_192000,training_inclusive,200483,149,125,24,0,124,124
late_checkpoint_192000,training_inclusive,200490,150,125,25,0,124,124
late_checkpoint_192000,training_inclusive,200521,151,126,25,0,125,125
late_checkpoint_192000,training_inclusive,200554,152,127,25,0,126,126
late_checkpoint_192000,training_inclusive,200583,153,128,25,0,127,127
late_checkpoint_192000,training_inclusive,200610,154,129,25,0,128,128
late_checkpoint_192000,training_inclusive,200636,155,130,25,0,129,129
late_checkpoint_192000,training_inclusive,200661,156,131,25,0,130,130
late_checkpoint_192000,training_inclusive,200685,157,132,25,0,131,131
late_checkpoint_192000,training_inclusive,200709,158,133,25,0,132,132
late_checkpoint_192000,training_inclusive,200731,159,134,25,0,133,133
late_checkpoint_192000,training_inclusive,200751,160,135,25,0,134,134
late_checkpoint_192000,training_inclusive,200769,161,136,25,0,135,135
late_checkpoint_192000,training_inclusive,200787,162,137,25,0,136,136
late_checkpoint_192000,training_inclusive,200805,163,138,25,0,137,137
late_checkpoint_192000,training_inclusive,200821,164,139,25,0,138,138
late_checkpoint_192000,training_inclusive,200836,165,140,25,0,139,139
late_checkpoint_192000,training_inclusive,200850,166,141,25,0,140,140
late_checkpoint_192000,training_inclusive,200864,167,142,25,0,141,141
late_checkpoint_192000,training_inclusive,200877,168,143,25,0,142,142
late_checkpoint_192000,training_inclusive,200887,169,144,25,0,143,143
late_checkpoint_192000,training_inclusive,200896,170,145,25,0,144,144
late_checkpoint_192000,training_inclusive,200904,171,146,25,0,145,145
late_checkpoint_192000,training_inclusive,200910,172,147,25,0,146,146
late_checkpoint_192000,training_inclusive,200915,173,148,25,0,147,147
late_checkpoint_192000,training_inclusive,200919,174,149,25,0,148,148
late_checkpoint_192000,training_inclusive,200922,175,150,25,0,149,149
late_checkpoint_192000,training_inclusive,200923,176,151,25,0,150,150
late_checkpoint_192000,training_inclusive,200954,177,152,25,0,151,151
late_checkpoint_192000,training_inclusive,200984,178,153,25,0,152,152
late_checkpoint_192000,training_inclusive,201146,179,154,25,0,153,153
late_checkpoint_192000,training_inclusive,201172,180,155,25,0,154,154
late_checkpoint_192000,training_inclusive,201221,181,156,25,0,155,155
late_checkpoint_192000,training_inclusive,201244,182,157,25,0,156,156
late_checkpoint_192000,training_inclusive,201266,183,158,25,0,157,157
late_checkpoint_192000,training_inclusive,201287,184,159,25,0,158,158
late_checkpoint_192000,training_inclusive,201307,185,160,25,0,159,159
late_checkpoint_192000,training_inclusive,201326,186,161,25,0,160,160
late_checkpoint_192000,training_inclusive,201345,187,162,25,0,161,161
late_checkpoint_192000,training_inclusive,201362,188,163,25,0,162,162
late_checkpoint_192000,training_inclusive,201378,189,164,25,0,163,163
late_checkpoint_192000,training_inclusive,201393,190,165,25,0,164,164
late_checkpoint_192000,training_inclusive,201407,191,166,25,0,165,165
late_checkpoint_192000,training_inclusive,201420,192,167,25,0,166,166
late_checkpoint_192000,training_inclusive,201432,193,168,25,0,167,167
late_checkpoint_192000,training_inclusive,201443,194,169,25,0,168,168
late_checkpoint_192000,training_inclusive,201454,195,170,25,0,169,169
late_checkpoint_192000,training_inclusive,201464,196,171,25,0,170,170
late_checkpoint_192000,training_inclusive,201472,197,172,25,0,171,171
late_checkpoint_192000,training_inclusive,201479,198,173,25,0,172,172
late_checkpoint_192000,training_inclusive,201486,199,174,25,0,173,173
late_checkpoint_192000,training_inclusive,201491,200,175,25,0,174,174
late_checkpoint_192000,training_inclusive,201495,201,176,25,0,175,175
late_checkpoint_192000,training_inclusive,201498,202,177,25,0,176,176
late_checkpoint_256000,exploration_only,0,0,0,0,0,0,0
late_checkpoint_256000,exploration_only,391,0,0,0,0,0,0
late_checkpoint_256000,exploration_only,425,1,1,0,0,1,1
late_checkpoint_256000,exploration_only,458,2,2,0,0,2,2
late_checkpoint_256000,exploration_only,537,3,3,0,0,3,3
late_checkpoint_256000,exploration_only,566,4,4,0,0,4,4
late_checkpoint_256000,exploration_only,596,5,5,0,0,5,5
late_checkpoint_256000,exploration_only,623,6,6,0,0,6,6
late_checkpoint_256000,exploration_only,650,7,7,0,0,7,7
late_checkpoint_256000,exploration_only,675,8,8,0,0,8,8
late_checkpoint_256000,exploration_only,699,9,9,0,0,9,9
late_checkpoint_256000,exploration_only,721,10,10,0,0,10,10
late_checkpoint_256000,exploration_only,742,11,11,0,0,11,11
late_checkpoint_256000,exploration_only,762,12,12,0,0,12,12
late_checkpoint_256000,exploration_only,782,13,13,0,0,13,13
late_checkpoint_256000,exploration_only,801,14,14,0,0,14,14
late_checkpoint_256000,exploration_only,819,15,15,0,0,15,15
late_checkpoint_256000,exploration_only,836,16,16,0,0,16,16
late_checkpoint_256000,exploration_only,852,17,17,0,0,17,17
late_checkpoint_256000,exploration_only,867,18,18,0,0,18,18
late_checkpoint_256000,exploration_only,880,19,19,0,0,19,19
late_checkpoint_256000,exploration_only,892,20,20,0,0,20,20
late_checkpoint_256000,exploration_only,902,21,21,0,0,21,21
late_checkpoint_256000,exploration_only,911,22,22,0,0,22,22
late_checkpoint_256000,exploration_only,920,23,23,0,0,23,23
late_checkpoint_256000,exploration_only,927,24,24,0,0,24,24
late_checkpoint_256000,exploration_only,933,25,25,0,0,25,25
late_checkpoint_256000,exploration_only,938,26,26,0,0,26,26
late_checkpoint_256000,exploration_only,942,27,27,0,0,27,27
late_checkpoint_256000,exploration_only,945,28,28,0,0,28,28
late_checkpoint_256000,exploration_only,947,29,29,0,0,29,29
late_checkpoint_256000,exploration_only,1045,30,30,0,0,30,30
late_checkpoint_256000,exploration_only,1162,31,31,0,0,31,31
late_checkpoint_256000,exploration_only,1248,32,32,0,0,32,32
late_checkpoint_256000,exploration_only,1275,33,33,0,0,33,33
late_checkpoint_256000,exploration_only,1301,34,34,0,0,34,34
late_checkpoint_256000,exploration_only,1327,35,35,0,0,35,35
late_checkpoint_256000,exploration_only,1351,36,36,0,0,36,36
late_checkpoint_256000,exploration_only,1375,37,37,0,0,37,37
late_checkpoint_256000,exploration_only,1399,38,38,0,0,38,38
late_checkpoint_256000,exploration_only,1420,39,39,0,0,39,39
late_checkpoint_256000,exploration_only,1439,40,40,0,0,40,40
late_checkpoint_256000,exploration_only,1457,41,41,0,0,41,41
late_checkpoint_256000,exploration_only,1476,42,42,0,0,42,42
late_checkpoint_256000,exploration_only,1493,43,43,0,0,43,43
late_checkpoint_256000,exploration_only,1509,44,44,0,0,44,44
late_checkpoint_256000,exploration_only,1525,45,45,0,0,45,45
late_checkpoint_256000,exploration_only,1540,46,46,0,0,46,46
late_checkpoint_256000,exploration_only,1554,47,47,0,0,47,47
late_checkpoint_256000,exploration_only,1567,48,48,0,0,48,48
late_checkpoint_256000,exploration_only,1579,49,49,0,0,49,49
late_checkpoint_256000,exploration_only,1590,50,50,0,0,50,50
late_checkpoint_256000,exploration_only,1600,51,51,0,0,51,51
late_checkpoint_256000,exploration_only,1609,52,52,0,0,52,52
late_checkpoint_256000,exploration_only,1617,53,53,0,0,53,53
late_checkpoint_256000,exploration_only,1624,54,54,0,0,54,54
late_checkpoint_256000,exploration_only,1629,55,55,0,0,55,55
late_checkpoint_256000,exploration_only,1633,56,56,0,0,56,56
late_checkpoint_256000,exploration_only,1636,57,57,0,0,57,57
late_checkpoint_256000,exploration_only,1638,58,58,0,0,58,58
late_checkpoint_256000,exploration_only,1673,59,59,0,0,59,59
late_checkpoint_256000,exploration_only,1773,60,60,0,0,60,60
late_checkpoint_256000,exploration_only,1804,61,61,0,0,61,61
late_checkpoint_256000,exploration_only,1833,62,62,0,0,62,62
late_checkpoint_256000,exploration_only,1861,63,63,0,0,63,63
late_checkpoint_256000,exploration_only,1889,64,64,0,0,64,64
late_checkpoint_256000,exploration_only,1915,65,65,0,0,65,65
late_checkpoint_256000,exploration_only,1940,66,66,0,0,66,66
late_checkpoint_256000,exploration_only,1963,67,67,0,0,67,67
late_checkpoint_256000,exploration_only,1986,68,68,0,0,68,68
late_checkpoint_256000,exploration_only,2008,69,69,0,0,69,69
late_checkpoint_256000,exploration_only,2028,70,70,0,0,70,70
late_checkpoint_256000,exploration_only,2049,71,71,0,0,71,71
late_checkpoint_256000,exploration_only,2068,72,72,0,0,72,72
late_checkpoint_256000,exploration_only,2086,73,73,0,0,73,73
late_checkpoint_256000,exploration_only,2103,74,74,0,0,74,74
late_checkpoint_256000,exploration_only,2119,75,75,0,0,75,75
late_checkpoint_256000,exploration_only,2134,76,76,0,0,76,76
late_checkpoint_256000,exploration_only,2148,77,77,0,0,77,77
late_checkpoint_256000,exploration_only,2160,78,78,0,0,78,78
late_checkpoint_256000,exploration_only,2171,79,79,0,0,79,79
late_checkpoint_256000,exploration_only,2181,80,80,0,0,80,80
late_checkpoint_256000,exploration_only,2189,81,81,0,0,81,81
late_checkpoint_256000,exploration_only,2196,82,82,0,0,82,82
late_checkpoint_256000,exploration_only,2202,83,83,0,0,83,83
late_checkpoint_256000,exploration_only,2206,84,84,0,0,84,84
late_checkpoint_256000,exploration_only,2209,85,85,0,0,85,85
late_checkpoint_256000,exploration_only,2211,86,86,0,0,86,86
late_checkpoint_256000,exploration_only,2247,87,87,0,0,87,87
late_checkpoint_256000,exploration_only,2279,88,88,0,0,88,88
late_checkpoint_256000,exploration_only,2312,89,89,0,0,89,89
late_checkpoint_256000,exploration_only,2344,90,90,0,0,90,90
late_checkpoint_256000,exploration_only,2374,91,91,0,0,91,91
late_checkpoint_256000,exploration_only,2403,92,92,0,0,92,92
late_checkpoint_256000,exploration_only,2431,93,93,0,0,93,93
late_checkpoint_256000,exploration_only,2459,94,94,0,0,94,94
late_checkpoint_256000,exploration_only,2485,95,95,0,0,95,95
late_checkpoint_256000,exploration_only,2509,96,96,0,0,96,96
late_checkpoint_256000,exploration_only,2534,97,97,0,0,97,97
late_checkpoint_256000,exploration_only,2559,98,98,0,0,98,98
late_checkpoint_256000,exploration_only,2583,99,99,0,0,99,99
late_checkpoint_256000,exploration_only,2607,100,100,0,0,100,100
late_checkpoint_256000,exploration_only,2629,101,101,0,0,101,101
late_checkpoint_256000,exploration_only,2650,102,102,0,0,102,102
late_checkpoint_256000,exploration_only,2671,103,103,0,0,103,103
late_checkpoint_256000,exploration_only,2690,104,104,0,0,104,104
late_checkpoint_256000,exploration_only,2708,105,105,0,0,105,105
late_checkpoint_256000,exploration_only,2725,106,106,0,0,106,106
late_checkpoint_256000,exploration_only,2741,107,107,0,0,107,107
late_checkpoint_256000,exploration_only,2756,108,108,0,0,108,108
late_checkpoint_256000,exploration_only,2769,109,109,0,0,109,109
late_checkpoint_256000,exploration_only,2781,110,110,0,0,110,110
late_checkpoint_256000,exploration_only,2792,111,111,0,0,111,111
late_checkpoint_256000,exploration_only,2802,112,112,0,0,112,112
late_checkpoint_256000,exploration_only,2810,113,113,0,0,113,113
late_checkpoint_256000,exploration_only,2817,114,114,0,0,114,114
late_checkpoint_256000,exploration_only,2823,115,115,0,0,115,115
late_checkpoint_256000,exploration_only,2827,116,116,0,0,116,116
late_checkpoint_256000,exploration_only,2830,117,117,0,0,117,117
late_checkpoint_256000,exploration_only,2832,118,118,0,0,118,118
late_checkpoint_256000,exploration_only,2865,119,119,0,0,119,119
late_checkpoint_256000,exploration_only,2897,120,120,0,0,120,120
late_checkpoint_256000,exploration_only,2928,121,121,0,0,121,121
late_checkpoint_256000,exploration_only,2958,122,122,0,0,122,122
late_checkpoint_256000,exploration_only,2987,123,123,0,0,123,123
late_checkpoint_256000,exploration_only,3014,124,124,0,0,124,124
late_checkpoint_256000,exploration_only,3039,125,125,0,0,125,125
late_checkpoint_256000,exploration_only,3064,126,126,0,0,126,126
late_checkpoint_256000,exploration_only,3087,127,127,0,0,127,127
late_checkpoint_256000,exploration_only,3110,128,128,0,0,128,128
late_checkpoint_256000,exploration_only,3132,129,129,0,0,129,129
late_checkpoint_256000,exploration_only,3152,130,130,0,0,130,130
late_checkpoint_256000,exploration_only,3173,131,131,0,0,131,131
late_checkpoint_256000,exploration_only,3193,132,132,0,0,132,132
late_checkpoint_256000,exploration_only,3212,133,133,0,0,133,133
late_checkpoint_256000,exploration_only,3230,134,134,0,0,134,134
late_checkpoint_256000,exploration_only,3246,135,135,0,0,135,135
late_checkpoint_256000,exploration_only,3262,136,136,0,0,136,136
late_checkpoint_256000,exploration_only,3277,137,137,0,0,137,137
late_checkpoint_256000,exploration_only,3290,138,138,0,0,138,138
late_checkpoint_256000,exploration_only,3302,139,139,0,0,139,139
late_checkpoint_256000,exploration_only,3313,140,140,0,0,140,140
late_checkpoint_256000,exploration_only,3323,141,141,0,0,141,141
late_checkpoint_256000,exploration_only,3331,142,142,0,0,142,142
late_checkpoint_256000,exploration_only,3338,143,143,0,0,143,143
late_checkpoint_256000,exploration_only,3344,144,144,0,0,144,144
late_checkpoint_256000,exploration_only,3347,145,145,0,0,145,145
late_checkpoint_256000,exploration_only,3350,146,146,0,0,146,146
late_checkpoint_256000,exploration_only,3352,147,147,0,0,147,147
late_checkpoint_256000,exploration_only,3386,148,148,0,0,148,148
late_checkpoint_256000,exploration_only,3420,149,149,0,0,149,149
late_checkpoint_256000,exploration_only,3450,150,150,0,0,150,150
late_checkpoint_256000,exploration_only,3573,151,151,0,0,151,151
late_checkpoint_256000,exploration_only,3693,152,152,0,0,152,152
late_checkpoint_256000,exploration_only,3802,153,153,0,0,153,153
late_checkpoint_256000,exploration_only,3871,154,154,0,0,154,154
late_checkpoint_256000,exploration_only,3938,155,155,0,0,155,155
late_checkpoint_256000,exploration_only,4001,156,156,0,0,156,156
late_checkpoint_256000,exploration_only,4020,157,157,0,0,157,157
late_checkpoint_256000,exploration_only,4039,158,158,0,0,158,158
late_checkpoint_256000,exploration_only,4056,159,159,0,0,159,159
late_checkpoint_256000,exploration_only,4074,160,160,0,0,160,160
