arm,scenario,interactions,completed_candidates,positive_candidates,negative_candidates,unknown_candidates,witnessed_root_cells,novel_root_cells
checkpoint_64000,exploration_only,6059,176,155,20,1,154,154
checkpoint_64000,exploration_only,6060,177,156,20,1,155,155
checkpoint_64000,exploration_only,6093,178,157,20,1,156,156
checkpoint_64000,exploration_only,6124,179,158,20,1,157,157
checkpoint_64000,exploration_only,6155,180,159,20,1,158,158
checkpoint_64000,exploration_only,6182,181,160,20,1,159,159
checkpoint_64000,exploration_only,6208,182,161,20,1,160,160
checkpoint_64000,exploration_only,6236,183,162,20,1,161,161
checkpoint_64000,exploration_only,6263,184,163,20,1,162,162
checkpoint_64000,exploration_only,6288,185,164,20,1,163,163
checkpoint_64000,exploration_only,6310,186,165,20,1,164,164
checkpoint_64000,exploration_only,6331,187,166,20,1,165,165
checkpoint_64000,exploration_only,6350,188,167,20,1,166,166
checkpoint_64000,exploration_only,6368,189,168,20,1,167,167
checkpoint_64000,exploration_only,6385,190,169,20,1,168,168
checkpoint_64000,exploration_only,6401,191,170,20,1,169,169
checkpoint_64000,exploration_only,6415,192,171,20,1,170,170
checkpoint_64000,exploration_only,6429,193,172,20,1,171,171
checkpoint_64000,exploration_only,6441,194,173,20,1,172,172
checkpoint_64000,exploration_only,6451,195,174,20,1,173,173
checkpoint_64000,exploration_only,6461,196,175,20,1,174,174
checkpoint_64000,exploration_only,6470,197,176,20,1,175,175
checkpoint_64000,exploration_only,6478,198,177,20,1,176,176
checkpoint_64000,exploration_only,6485,199,178,20,1,177,177
checkpoint_64000,exploration_only,6491,200,179,20,1,178,178
checkpoint_64000,exploration_only,6496,201,180,20,1,179,179
checkpoint_64000,exploration_only,6499,202,181,20,1,180,180
checkpoint_64000,exploration_only,6501,203,182,20,1,181,181
checkpoint_64000,exploration_only,6502,204,183,20,1,182,182
checkpoint_64000,training_inclusive,0,0,0,0,0,0,0
checkpoint_64000,training_inclusive,64500,0,0,0,0,0,0
checkpoint_64000,training_inclusive,64532,1,1,0,0,1,1
checkpoint_64000,training_inclusive,64609,2,2,0,0,2,2
checkpoint_64000,training_inclusive,64638,3,3,0,0,3,3
checkpoint_64000,training_inclusive,64666,4,4,0,0,4,4
checkpoint_64000,training_inclusive,64694,5,5,0,0,5,5
checkpoint_64000,training_inclusive,64717,6,6,0,0,6,6
checkpoint_64000,training_inclusive,64743,7,7,0,0,7,7
checkpoint_64000,training_inclusive,64766,8,8,0,0,8,8
checkpoint_64000,training_inclusive,64790,9,9,0,0,9,9
checkpoint_64000,training_inclusive,64810,10,10,0,0,10,10
checkpoint_64000,training_inclusive,64833,11,11,0,0,11,11
checkpoint_64000,training_inclusive,64851,12,12,0,0,12,12
checkpoint_64000,training_inclusive,64868,13,13,0,0,13,13
checkpoint_64000,training_inclusive,64884,14,14,0,0,14,14
checkpoint_64000,training_inclusive,64900,15,15,0,0,15,15
checkpoint_64000,training_inclusive,64914,16,16,0,0,16,16
checkpoint_64000,training_inclusive,64927,17,17,0,0,17,17
checkpoint_64000,training_inclusive,64939,18,18,0,0,18,18
checkpoint_64000,training_inclusive,64950,19,19,0,0,19,19
checkpoint_64000,training_inclusive,64959,20,20,0,0,20,20
checkpoint_64000,training_inclusive,64967,21,21,0,0,21,21
checkpoint_64000,training_inclusive,64974,22,22,0,0,22,22
checkpoint_64000,training_inclusive,64979,23,23,0,0,23,23
checkpoint_64000,training_inclusive,64983,24,24,0,0,24,24
checkpoint_64000,training_inclusive,64987,25,25,0,0,25,25
checkpoint_64000,training_inclusive,64989,26,26,0,0,26,26
checkpoint_64000,training_inclusive,64990,27,27,0,0,27,27
checkpoint_64000,training_inclusive,65061,28,28,0,0,28,28
checkpoint_64000,training_inclusive,65120,29,29,0,0,29,29
checkpoint_64000,training_inclusive,65147,30,30,0,0,30,30
checkpoint_64000,training_inclusive,65228,31,31,0,0,31,31
checkpoint_64000,training_inclusive,65253,32,32,0,0,32,32
checkpoint_64000,training_inclusive,65328,33,33,0,0,33,33
checkpoint_64000,training_inclusive,65351,34,34,0,0,34,34
checkpoint_64000,training_inclusive,65394,35,35,0,0,35,35
checkpoint_64000,training_inclusive,65432,36,36,0,0,36,36
checkpoint_64000,training_inclusive,65484,37,37,0,0,37,37
checkpoint_64000,training_inclusive,65531,38,38,0,0,38,38
checkpoint_64000,training_inclusive,65560,39,39,0,0,39,39
checkpoint_64000,training_inclusive,65587,40,40,0,0,40,40
checkpoint_64000,training_inclusive,65612,41,41,0,0,41,41
checkpoint_64000,training_inclusive,65635,42,42,0,0,42,42
checkpoint_64000,training_inclusive,65656,43,43,0,0,43,43
checkpoint_64000,training_inclusive,65675,44,44,0,0,44,44
checkpoint_64000,training_inclusive,65690,45,45,0,0,45,45
checkpoint_64000,training_inclusive,65709,46,46,0,0,46,46
checkpoint_64000,training_inclusive,65725,47,47,0,0,47,47
checkpoint_64000,training_inclusive,65728,48,48,0,0,48,48
checkpoint_64000,training_inclusive,65742,49,48,0,1,48,48
checkpoint_64000,training_inclusive,65777,50,49,0,1,49,49
checkpoint_64000,training_inclusive,65809,51,50,0,1,50,50
checkpoint_64000,training_inclusive,65839,52,51,0,1,51,51
checkpoint_64000,training_inclusive,65868,53,52,0,1,52,52
checkpoint_64000,training_inclusive,65896,54,53,0,1,53,53
checkpoint_64000,training_inclusive,65923,55,54,0,1,54,54
checkpoint_64000,training_inclusive,65947,56,55,0,1,55,55
checkpoint_64000,training_inclusive,65970,57,56,0,1,56,56
checkpoint_64000,training_inclusive,65992,58,57,0,1,57,57
checkpoint_64000,training_inclusive,66013,59,58,0,1,58,58
checkpoint_64000,training_inclusive,66033,60,59,0,1,59,59
checkpoint_64000,training_inclusive,66052,61,60,0,1,60,60
checkpoint_64000,training_inclusive,66070,62,61,0,1,61,61
checkpoint_64000,training_inclusive,66086,63,62,0,1,62,62
checkpoint_64000,training_inclusive,66101,64,63,0,1,63,63
checkpoint_64000,training_inclusive,66115,65,64,0,1,64,64
checkpoint_64000,training_inclusive,66128,66,65,0,1,65,65
checkpoint_64000,training_inclusive,66139,67,66,0,1,66,66
checkpoint_64000,training_inclusive,66149,68,67,0,1,67,67
checkpoint_64000,training_inclusive,66158,69,68,0,1,68,68
checkpoint_64000,training_inclusive,66166,70,69,0,1,69,69
checkpoint_64000,training_inclusive,66172,71,70,0,1,70,70
checkpoint_64000,training_inclusive,66177,72,71,0,1,71,71
checkpoint_64000,training_inclusive,66181,73,72,0,1,72,72
checkpoint_64000,training_inclusive,66184,74,73,0,1,73,73
checkpoint_64000,training_inclusive,66186,75,74,0,1,74,74
checkpoint_64000,training_inclusive,66219,76,75,0,1,75,75
checkpoint_64000,training_inclusive,66250,77,76,0,1,76,76
checkpoint_64000,training_inclusive,66281,78,77,0,1,77,77
checkpoint_64000,training_inclusive,66309,79,78,0,1,78,78
checkpoint_64000,training_inclusive,66338,80,79,0,1,79,79
checkpoint_64000,training_inclusive,66364,81,80,0,1,80,80
checkpoint_64000,training_inclusive,66389,82,81,0,1,81,81
checkpoint_64000,training_inclusive,66414,83,82,0,1,82,82
checkpoint_64000,training_inclusive,66437,84,83,0,1,83,83
checkpoint_64000,training_inclusive,66460,85,84,0,1,84,84
checkpoint_64000,training_inclusive,66483,86,85,0,1,85,85
checkpoint_64000,training_inclusive,66506,87,86,0,1,86,86
checkpoint_64000,training_inclusive,66526,88,87,0,1,87,87
checkpoint_64000,training_inclusive,66547,89,88,0,1,88,88
checkpoint_64000,training_inclusive,66565,90,89,0,1,89,89
checkpoint_64000,training_inclusive,66583,91,90,0,1,90,90
checkpoint_64000,training_inclusive,66601,92,91,0,1,91,91
checkpoint_64000,training_inclusive,66618,93,92,0,1,92,92
checkpoint_64000,training_inclusive,66632,94,93,0,1,93,93
checkpoint_64000,training_inclusive,66645,95,94,0,1,94,94
checkpoint_64000,training_inclusive,66657,96,95,0,1,95,95
checkpoint_64000,training_inclusive,66667,97,96,0,1,96,96
checkpoint_64000,training_inclusive,66677,98,97,0,1,97,97
checkpoint_64000,training_inclusive,66685,99,98,0,1,98,98
checkpoint_64000,training_inclusive,66691,100,99,0,1,99,99
checkpoint_64000,training_inclusive,66696,101,100,0,1,100,100
checkpoint_64000,training_inclusive,66700,102,101,0,1,101,101
checkpoint_64000,training_inclusive,66703,103,102,0,1,102,102
checkpoint_64000,training_inclusive,66705,104,103,0,1,103,103
checkpoint_64000,training_inclusive,66738,105,104,0,1,104,104
checkpoint_64000,training_inclusive,66770,106,105,0,1,105,105
checkpoint_64000,training_inclusive,66797,107,106,0,1,106,106
checkpoint_64000,training_inclusive,66825,108,107,0,1,107,107
checkpoint_64000,training_inclusive,66851,109,108,0,1,108,108
checkpoint_64000,training_inclusive,66876,110,109,0,1,109,109
checkpoint_64000,training_inclusive,66899,111,110,0,1,110,110
checkpoint_64000,training_inclusive,66921,112,111,0,1,111,111
checkpoint_64000,training_inclusive,66941,113,112,0,1,112,112
checkpoint_64000,training_inclusive,66960,114,113,0,1,113,113
checkpoint_64000,training_inclusive,66977,115,114,0,1,114,114
checkpoint_64000,training_inclusive,66994,116,115,0,1,115,115
checkpoint_64000,training_inclusive,67009,117,116,0,1,116,116
checkpoint_64000,training_inclusive,67025,118,117,0,1,117,117
checkpoint_64000,training_inclusive,67039,119,118,0,1,118,118
checkpoint_64000,training_inclusive,67052,120,119,0,1,119,119
checkpoint_64000,training_inclusive,67064,121,120,0,1,120,120
checkpoint_64000,training_inclusive,67074,122,121,0,1,121,121
checkpoint_64000,training_inclusive,67083,123,122,0,1,122,122
checkpoint_64000,training_inclusive,67091,124,123,0,1,123,123
checkpoint_64000,training_inclusive,67097,125,124,0,1,124,124
checkpoint_64000,training_inclusive,67102,126,125,0,1,125,125
checkpoint_64000,training_inclusive,67106,127,126,0,1,126,126
checkpoint_64000,training_inclusive,67109,128,127,0,1,127,127
checkpoint_64000,training_inclusive,67110,129,128,0,1,128,128
checkpoint_64000,training_inclusive,67145,130,129,0,1,128,128
checkpoint_64000,training_inclusive,67177,131,130,0,1,129,129
checkpoint_64000,training_inclusive,67309,132,131,0,1,130,130
checkpoint_64000,training_inclusive,67441,133,132,0,1,131,131
checkpoint_64000,training_inclusive,67565,134,133,0,1,132,132
checkpoint_64000,training_inclusive,67772,135,133,1,1,132,132
checkpoint_64000,training_inclusive,67970,136,133,2,1,132,132
checkpoint_64000,training_inclusive,68154,137,133,3,1,132,132
checkpoint_64000,training_inclusive,68336,138,133,4,1,132,132
checkpoint_64000,training_inclusive,68504,139,133,5,1,132,132
checkpoint_64000,training_inclusive,68663,140,133,6,1,132,132
checkpoint_64000,training_inclusive,68811,141,133,7,1,132,132
checkpoint_64000,training_inclusive,68945,142,133,8,1,132,132
checkpoint_64000,training_inclusive,69068,143,133,9,1,132,132
checkpoint_64000,training_inclusive,69185,144,133,10,1,132,132
checkpoint_64000,training_inclusive,69294,145,133,11,1,132,132
checkpoint_64000,training_inclusive,69390,146,133,12,1,132,132
checkpoint_64000,training_inclusive,69479,147,133,13,1,132,132
checkpoint_64000,training_inclusive,69560,148,133,14,1,132,132
checkpoint_64000,training_inclusive,69633,149,133,15,1,132,132
checkpoint_64000,training_inclusive,69692,150,133,16,1,132,132
checkpoint_64000,training_inclusive,69742,151,133,17,1,132,132
checkpoint_64000,training_inclusive,69786,152,133,18,1,132,132
checkpoint_64000,training_inclusive,69808,153,133,19,1,132,132
checkpoint_64000,training_inclusive,69815,154,133,20,1,132,132
checkpoint_64000,training_inclusive,69849,155,134,20,1,133,133
checkpoint_64000,training_inclusive,69880,156,135,20,1,134,134
checkpoint_64000,training_inclusive,69907,157,136,20,1,135,135
checkpoint_64000,training_inclusive,69934,158,137,20,1,136,136
checkpoint_64000,training_inclusive,69961,159,138,20,1,137,137
checkpoint_64000,training_inclusive,69988,160,139,20,1,138,138
checkpoint_64000,training_inclusive,70012,161,140,20,1,139,139
checkpoint_64000,training_inclusive,70034,162,141,20,1,140,140
checkpoint_64000,training_inclusive,70055,163,142,20,1,141,141
checkpoint_64000,training_inclusive,70077,164,143,20,1,142,142
checkpoint_64000,training_inclusive,70096,165,144,20,1,143,143
checkpoint_64000,training_inclusive,70114,166,145,20,1,144,144
checkpoint_64000,training_inclusive,70130,167,146,20,1,145,145
checkpoint_64000,training_inclusive,70146,168,147,20,1,146,146
checkpoint_64000,training_inclusive,70161,169,148,20,1,147,147
checkpoint_64000,training_inclusive,70174,170,149,20,1,148,148
checkpoint_64000,training_inclusive,70186,171,150,20,1,149,149
checkpoint_64000,training_inclusive,70193,172,151,20,1,150,150
checkpoint_64000,training_inclusive,70199,173,152,20,1,151,151
checkpoint_64000,training_inclusive,70204,174,153,20,1,152,152
checkpoint_64000,training_inclusive,70208,175,154,20,1,153,153
checkpoint_64000,training_inclusive,70211,176,155,20,1,154,154
checkpoint_64000,training_inclusive,70212,177,156,20,1,155,155
checkpoint_64000,training_inclusive,70245,178,157,20,1,156,156
checkpoint_64000,training_inclusive,70276,179,158,20,1,157,157
checkpoint_64000,training_inclusive,70307,180,159,20,1,158,158
checkpoint_64000,training_inclusive,70334,181,160,20,1,159,159
checkpoint_64000,training_inclusive,70360,182,161,20,1,160,160
checkpoint_64000,training_inclusive,70388,183,162,20,1,161,161
checkpoint_64000,training_inclusive,70415,184,163,20,1,162,162
checkpoint_64000,training_inclusive,70440,185,164,20,1,163,163
checkpoint_64000,training_inclusive,70462,186,165,20,1,164,164
checkpoint_64000,training_inclusive,70483,187,166,20,1,165,165
checkpoint_64000,training_inclusive,70502,188,167,20,1,166,166
checkpoint_64000,training_inclusive,70520,189,168,20,1,167,167
checkpoint_64000,training_inclusive,70537,190,169,20,1,168,168
checkpoint_64000,training_inclusive,70553,191,170,20,1,169,169
checkpoint_64000,training_inclusive,70567,192,171,20,1,170,170
checkpoint_64000,training_inclusive,70581,193,172,20,1,171,171
checkpoint_64000,training_inclusive,70593,194,173,20,1,172,172
checkpoint_64000,training_inclusive,70603,195,174,20,1,173,173
checkpoint_64000,training_inclusive,70613,196,175,20,1,174,174
checkpoint_64000,training_inclusive,70622,197,176,20,1,175,175
checkpoint_64000,training_inclusive,70630,198,177,20,1,176,176
checkpoint_64000,training_inclusive,70637,199,178,20,1,177,177
checkpoint_64000,training_inclusive,70643,200,179,20,1,178,178
checkpoint_64000,training_inclusive,70648,201,180,20,1,179,179
checkpoint_64000,training_inclusive,70651,202,181,20,1,180,180
checkpoint_64000,training_inclusive,70653,203,182,20,1,181,181
checkpoint_64000,training_inclusive,70654,204,183,20,1,182,182
checkpoint_128000,exploration_only,0,0,0,0,0,0,0
checkpoint_128000,exploration_only,373,0,0,0,0,0,0
checkpoint_128000,exploration_only,405,1,1,0,0,1,1
checkpoint_128000,exploration_only,434,2,2,0,0,2,2
checkpoint_128000,exploration_only,466,3,3,0,0,3,3
checkpoint_128000,exploration_only,496,4,4,0,0,4,4
checkpoint_128000,exploration_only,525,5,5,0,0,5,5
checkpoint_128000,exploration_only,552,6,6,0,0,6,6
checkpoint_128000,exploration_only,579,7,7,0,0,7,7
checkpoint_128000,exploration_only,607,8,8,0,0,8,8
checkpoint_128000,exploration_only,630,9,9,0,0,9,9
checkpoint_128000,exploration_only,654,10,10,0,0,10,10
checkpoint_128000,exploration_only,675,11,11,0,0,11,11
checkpoint_128000,exploration_only,695,12,12,0,0,12,12
checkpoint_128000,exploration_only,715,13,13,0,0,13,13
checkpoint_128000,exploration_only,734,14,14,0,0,14,14
checkpoint_128000,exploration_only,752,15,15,0,0,15,15
checkpoint_128000,exploration_only,770,16,16,0,0,16,16
checkpoint_128000,exploration_only,786,17,17,0,0,17,17
checkpoint_128000,exploration_only,802,18,18,0,0,18,18
checkpoint_128000,exploration_only,815,19,19,0,0,19,19
checkpoint_128000,exploration_only,828,20,20,0,0,20,20
checkpoint_128000,exploration_only,839,21,21,0,0,21,21
checkpoint_128000,exploration_only,848,22,22,0,0,22,22
checkpoint_128000,exploration_only,856,23,23,0,0,23,23
checkpoint_128000,exploration_only,862,24,24,0,0,24,24
checkpoint_128000,exploration_only,868,25,25,0,0,25,25
checkpoint_128000,exploration_only,872,26,26,0,0,26,26
checkpoint_128000,exploration_only,875,27,27,0,0,27,27
checkpoint_128000,exploration_only,878,28,28,0,0,28,28
checkpoint_128000,exploration_only,879,29,29,0,0,29,29
checkpoint_128000,exploration_only,1004,30,30,0,0,30,30
checkpoint_128000,exploration_only,1036,31,31,0,0,31,31
checkpoint_128000,exploration_only,1067,32,32,0,0,32,32
checkpoint_128000,exploration_only,1097,33,33,0,0,33,33
checkpoint_128000,exploration_only,1125,34,34,0,0,34,34
checkpoint_128000,exploration_only,1152,35,35,0,0,35,35
checkpoint_128000,exploration_only,1177,36,36,0,0,36,36
checkpoint_128000,exploration_only,1201,37,37,0,0,37,37
checkpoint_128000,exploration_only,1224,38,38,0,0,38,38
checkpoint_128000,exploration_only,1247,39,39,0,0,39,39
checkpoint_128000,exploration_only,1267,40,40,0,0,40,40
checkpoint_128000,exploration_only,1286,41,41,0,0,41,41
checkpoint_128000,exploration_only,1304,42,42,0,0,42,42
checkpoint_128000,exploration_only,1321,43,43,0,0,43,43
checkpoint_128000,exploration_only,1336,44,44,0,0,44,44
checkpoint_128000,exploration_only,1350,45,45,0,0,45,45
checkpoint_128000,exploration_only,1363,46,46,0,0,46,46
checkpoint_128000,exploration_only,1375,47,47,0,0,47,47
checkpoint_128000,exploration_only,1386,48,48,0,0,48,48
checkpoint_128000,exploration_only,1395,49,49,0,0,49,49
checkpoint_128000,exploration_only,1403,50,50,0,0,50,50
checkpoint_128000,exploration_only,1410,51,51,0,0,51,51
checkpoint_128000,exploration_only,1415,52,52,0,0,52,52
checkpoint_128000,exploration_only,1419,53,53,0,0,53,53
checkpoint_128000,exploration_only,1422,54,54,0,0,54,54
checkpoint_128000,exploration_only,1423,55,55,0,0,55,55
checkpoint_128000,exploration_only,1457,56,56,0,0,56,56
checkpoint_128000,exploration_only,1487,57,57,0,0,57,57
checkpoint_128000,exploration_only,1517,58,58,0,0,58,58
checkpoint_128000,exploration_only,1549,59,59,0,0,59,59
checkpoint_128000,exploration_only,1579,60,60,0,0,60,60
checkpoint_128000,exploration_only,1606,61,61,0,0,61,61
checkpoint_128000,exploration_only,1633,62,62,0,0,62,62
checkpoint_128000,exploration_only,1658,63,63,0,0,63,63
checkpoint_128000,exploration_only,1681,64,64,0,0,64,64
checkpoint_128000,exploration_only,1703,65,65,0,0,65,65
checkpoint_128000,exploration_only,1724,66,66,0,0,66,66
checkpoint_128000,exploration_only,1743,67,67,0,0,67,67
checkpoint_128000,exploration_only,1763,68,68,0,0,68,68
checkpoint_128000,exploration_only,1783,69,69,0,0,69,69
checkpoint_128000,exploration_only,1801,70,70,0,0,70,70
checkpoint_128000,exploration_only,1818,71,71,0,0,71,71
checkpoint_128000,exploration_only,1834,72,72,0,0,72,72
checkpoint_128000,exploration_only,1848,73,73,0,0,73,73
checkpoint_128000,exploration_only,1862,74,74,0,0,74,74
checkpoint_128000,exploration_only,1874,75,75,0,0,75,75
checkpoint_128000,exploration_only,1884,76,76,0,0,76,76
checkpoint_128000,exploration_only,1893,77,77,0,0,77,77
checkpoint_128000,exploration_only,1901,78,78,0,0,78,78
checkpoint_128000,exploration_only,1908,79,79,0,0,79,79
checkpoint_128000,exploration_only,1914,80,80,0,0,80,80
checkpoint_128000,exploration_only,1919,81,81,0,0,81,81
checkpoint_128000,exploration_only,1922,82,82,0,0,82,82
checkpoint_128000,exploration_only,1925,83,83,0,0,83,83
checkpoint_128000,exploration_only,1959,84,84,0,0,84,84
checkpoint_128000,exploration_only,1988,85,85,0,0,85,85
checkpoint_128000,exploration_only,2019,86,86,0,0,86,86
checkpoint_128000,exploration_only,2048,87,87,0,0,87,87
checkpoint_128000,exploration_only,2077,88,88,0,0,88,88
checkpoint_128000,exploration_only,2107,89,89,0,0,89,89
checkpoint_128000,exploration_only,2137,90,90,0,0,90,90
checkpoint_128000,exploration_only,2165,91,91,0,0,91,91
checkpoint_128000,exploration_only,2190,92,92,0,0,92,92
checkpoint_128000,exploration_only,2214,93,93,0,0,93,93
checkpoint_128000,exploration_only,2237,94,94,0,0,94,94
checkpoint_128000,exploration_only,2258,95,95,0,0,95,95
checkpoint_128000,exploration_only,2280,96,96,0,0,96,96
checkpoint_128000,exploration_only,2300,97,97,0,0,97,97
checkpoint_128000,exploration_only,2319,98,98,0,0,98,98
checkpoint_128000,exploration_only,2336,99,99,0,0,99,99
checkpoint_128000,exploration_only,2352,100,100,0,0,100,100
checkpoint_128000,exploration_only,2367,101,101,0,0,101,101
checkpoint_128000,exploration_only,2381,102,102,0,0,102,102
checkpoint_128000,exploration_only,2394,103,103,0,0,103,103
checkpoint_128000,exploration_only,2405,104,104,0,0,104,104
checkpoint_128000,exploration_only,2415,105,105,0,0,105,105
checkpoint_128000,exploration_only,2424,106,106,0,0,106,106
checkpoint_128000,exploration_only,2431,107,107,0,0,107,107
checkpoint_128000,exploration_only,2436,108,108,0,0,108,108
checkpoint_128000,exploration_only,2441,109,109,0,0,109,109
checkpoint_128000,exploration_only,2444,110,110,0,0,110,110
checkpoint_128000,exploration_only,2445,111,111,0,0,111,111
checkpoint_128000,exploration_only,2477,112,112,0,0,112,112
checkpoint_128000,exploration_only,2509,113,113,0,0,113,113
checkpoint_128000,exploration_only,2540,114,114,0,0,114,114
checkpoint_128000,exploration_only,2570,115,115,0,0,115,115
checkpoint_128000,exploration_only,2600,116,116,0,0,116,116
checkpoint_128000,exploration_only,2628,117,117,0,0,117,117
checkpoint_128000,exploration_only,2656,118,118,0,0,118,118
checkpoint_128000,exploration_only,2681,119,119,0,0,119,119
checkpoint_128000,exploration_only,2705,120,120,0,0,120,120
checkpoint_128000,exploration_only,2727,121,121,0,0,121,121
checkpoint_128000,exploration_only,2747,122,122,0,0,122,122
checkpoint_128000,exploration_only,2767,123,123,0,0,123,123
checkpoint_128000,exploration_only,2785,124,124,0,0,124,124
checkpoint_128000,exploration_only,2802,125,125,0,0,125,125
checkpoint_128000,exploration_only,2820,126,126,0,0,126,126
checkpoint_128000,exploration_only,2836,127,127,0,0,127,127
checkpoint_128000,exploration_only,2851,128,128,0,0,128,128
checkpoint_128000,exploration_only,2865,129,129,0,0,129,129
checkpoint_128000,exploration_only,2878,130,130,0,0,130,130
checkpoint_128000,exploration_only,2889,131,131,0,0,131,131
checkpoint_128000,exploration_only,2898,132,132,0,0,132,132
checkpoint_128000,exploration_only,2905,133,133,0,0,133,133
checkpoint_128000,exploration_only,2911,134,134,0,0,134,134
checkpoint_128000,exploration_only,2916,135,135,0,0,135,135
checkpoint_128000,exploration_only,2920,136,136,0,0,136,136
checkpoint_128000,exploration_only,2923,137,137,0,0,137,137
checkpoint_128000,exploration_only,2925,138,138,0,0,138,138
checkpoint_128000,exploration_only,2958,139,139,0,0,138,138
checkpoint_128000,exploration_only,2990,140,140,0,0,139,139
checkpoint_128000,exploration_only,3122,141,141,0,0,140,140
checkpoint_128000,exploration_only,3203,142,142,0,0,141,141
checkpoint_128000,exploration_only,3228,143,143,0,0,142,142
checkpoint_128000,exploration_only,3252,144,144,0,0,143,143
checkpoint_128000,exploration_only,3275,145,145,0,0,144,144
checkpoint_128000,exploration_only,3343,146,146,0,0,145,145
checkpoint_128000,exploration_only,3362,147,147,0,0,146,146
checkpoint_128000,exploration_only,3421,148,148,0,0,147,147
checkpoint_128000,exploration_only,3520,149,149,0,0,148,148
checkpoint_128000,exploration_only,3617,150,150,0,0,149,149
checkpoint_128000,exploration_only,3713,151,151,0,0,150,150
checkpoint_128000,exploration_only,3805,152,152,0,0,151,151
checkpoint_128000,exploration_only,3853,153,153,0,0,152,152
checkpoint_128000,exploration_only,3862,154,154,0,0,153,153
checkpoint_128000,exploration_only,3870,155,155,0,0,154,154
checkpoint_128000,exploration_only,3877,156,156,0,0,155,155
checkpoint_128000,exploration_only,3883,157,157,0,0,156,156
checkpoint_128000,exploration_only,3888,158,158,0,0,157,157
checkpoint_128000,exploration_only,3892,159,159,0,0,158,158
checkpoint_128000,exploration_only,3895,160,160,0,0,159,159
checkpoint_128000,exploration_only,3897,161,161,0,0,160,160
checkpoint_128000,exploration_only,3930,162,162,0,0,161,161
checkpoint_128000,exploration_only,3961,163,163,0,0,162,162
checkpoint_128000,exploration_only,3989,164,164,0,0,163,163
checkpoint_128000,exploration_only,4017,165,165,0,0,164,164
checkpoint_128000,exploration_only,4052,166,166,0,0,165,165
checkpoint_128000,exploration_only,4078,167,167,0,0,166,166
checkpoint_128000,exploration_only,4110,168,168,0,0,167,167
checkpoint_128000,exploration_only,4141,169,169,0,0,168,168
checkpoint_128000,exploration_only,4168,170,170,0,0,169,169
checkpoint_128000,exploration_only,4189,171,171,0,0,170,170
checkpoint_128000,exploration_only,4211,172,172,0,0,171,171
checkpoint_128000,exploration_only,4230,173,173,0,0,172,172
checkpoint_128000,exploration_only,4250,174,174,0,0,173,173
checkpoint_128000,exploration_only,4269,175,175,0,0,174,174
checkpoint_128000,exploration_only,4287,176,176,0,0,175,175
checkpoint_128000,exploration_only,4304,177,177,0,0,176,176
checkpoint_128000,exploration_only,4321,178,178,0,0,177,177
checkpoint_128000,exploration_only,4335,179,179,0,0,178,178
checkpoint_128000,exploration_only,4349,180,180,0,0,179,179
checkpoint_128000,exploration_only,4360,181,181,0,0,180,180
checkpoint_128000,exploration_only,4370,182,182,0,0,181,181
checkpoint_128000,exploration_only,4378,183,183,0,0,182,182
checkpoint_128000,exploration_only,4386,184,184,0,0,183,183
checkpoint_128000,exploration_only,4393,185,185,0,0,184,184
checkpoint_128000,exploration_only,4398,186,186,0,0,185,185
checkpoint_128000,exploration_only,4403,187,187,0,0,186,186
checkpoint_128000,exploration_only,4406,188,188,0,0,187,187
checkpoint_128000,exploration_only,4408,189,189,0,0,188,188
checkpoint_128000,exploration_only,4409,190,190,0,0,189,189
checkpoint_128000,exploration_only,4444,191,191,0,0,190,190
checkpoint_128000,exploration_only,4476,192,192,0,0,191,191
checkpoint_128000,exploration_only,4509,193,193,0,0,192,192
checkpoint_128000,exploration_only,4541,194,194,0,0,193,193
checkpoint_128000,exploration_only,4609,195,195,0,0,194,194
checkpoint_128000,exploration_only,4675,196,196,0,0,195,195
checkpoint_128000,exploration_only,4705,197,197,0,0,196,196
checkpoint_128000,exploration_only,4737,198,198,0,0,197,197
checkpoint_128000,exploration_only,4766,199,199,0,0,198,198
checkpoint_128000,exploration_only,4795,200,200,0,0,199,199
checkpoint_128000,exploration_only,4819,201,201,0,0,200,200
checkpoint_128000,exploration_only,4841,202,202,0,0,201,201
checkpoint_128000,exploration_only,4861,203,203,0,0,202,202
checkpoint_128000,exploration_only,4985,204,204,0,0,203,203
checkpoint_128000,exploration_only,5006,205,205,0,0,204,204
checkpoint_128000,exploration_only,5046,206,206,0,0,205,205
checkpoint_128000,exploration_only,5196,207,206,0,1,205,205
checkpoint_128000,exploration_only,5329,208,206,0,2,205,205
checkpoint_128000,exploration_only,5455,209,206,1,2,205,205
checkpoint_128000,exploration_only,5566,210,206,2,2,205,205
checkpoint_128000,exploration_only,5663,211,206,3,2,205,205
checkpoint_128000,exploration_only,5752,212,206,3,3,205,205
checkpoint_128000,exploration_only,5834,213,206,3,4,205,205
checkpoint_128000,exploration_only,5895,214,206,3,5,205,205
checkpoint_128000,exploration_only,5934,215,206,4,5,205,205
checkpoint_128000,exploration_only,5948,216,206,5,5,205,205
checkpoint_128000,training_inclusive,0,0,0,0,0,0,0
checkpoint_128000,training_inclusive,128598,0,0,0,0,0,0
checkpoint_128000,training_inclusive,128630,1,1,0,0,1,1
checkpoint_128000,training_inclusive,128659,2,2,0,0,2,2
checkpoint_128000,training_inclusive,128691,3,3,0,0,3,3
